Date,Month,Year,precipitation,temperature
12/02/1978,2,1978,1.8,22.7
13/02/1978,2,1978,0,23
14/02/1978,2,1978,6.8,21.5
15/02/1978,2,1978,0,22.5
16/02/1978,2,1978,0,22.8
17/02/1978,2,1978,0,23
18/02/1978,2,1978,0,24
19/02/1978,2,1978,0,23.5
20/02/1978,2,1978,0,23.9
21/02/1978,2,1978,0,24
22/02/1978,2,1978,0,24.2
23/02/1978,2,1978,0,23.8
24/02/1978,2,1978,0,23.7
25/02/1978,2,1978,0,23.5
26/02/1978,2,1978,0,23.9
27/02/1978,2,1978,0,23.5
28/02/1978,2,1978,0,23.6
01/03/1978,3,1978,0,23.8
02/03/1978,3,1978,0,23.8
03/03/1978,3,1978,0,24
04/03/1978,3,1978,3.5,24
05/03/1978,3,1978,0,24.5
06/03/1978,3,1978,0,25
07/03/1978,3,1978,0,25.4
08/03/1978,3,1978,0,25.9
09/03/1978,3,1978,0,26
10/03/1978,3,1978,0,26.2
11/03/1978,3,1978,0,26.5
12/03/1978,3,1978,0,25.9
13/03/1978,3,1978,0,25.3
14/03/1978,3,1978,0,25.4
15/03/1978,3,1978,0,24
16/03/1978,3,1978,0,25.5
17/03/1978,3,1978,0,23
18/03/1978,3,1978,0,23.8
19/03/1978,3,1978,0,23.5
20/03/1978,3,1978,0,24
21/03/1978,3,1978,0,24.3
22/03/1978,3,1978,0,25
23/03/1978,3,1978,0,24.8
24/03/1978,3,1978,0,25
25/03/1978,3,1978,0,24.6
26/03/1978,3,1978,0,25
27/03/1978,3,1978,0,26
28/03/1978,3,1978,0,25
29/03/1978,3,1978,0,25.8
30/03/1978,3,1978,0,24.9
31/03/1978,3,1978,28,24.7
01/04/1978,4,1978,0,22.4
02/04/1978,4,1978,0,23
03/04/1978,4,1978,0,23.6
04/04/1978,4,1978,0,24.5
05/04/1978,4,1978,0,24.3
06/04/1978,4,1978,0,24
07/04/1978,4,1978,0,23.8
08/04/1978,4,1978,1.3,23.9
09/04/1978,4,1978,1.3,23.5
10/04/1978,4,1978,27.2,23.3
11/04/1978,4,1978,0.4,18
12/04/1978,4,1978,5.1,19.3
13/04/1978,4,1978,14,20.6
14/04/1978,4,1978,34.7,21.4
15/04/1978,4,1978,18.3,20.3
16/04/1978,4,1978,32.6,21
17/04/1978,4,1978,0,22
18/04/1978,4,1978,0,21.9
19/04/1978,4,1978,0,22
20/04/1978,4,1978,0,22.2
21/04/1978,4,1978,0,21.5
22/04/1978,4,1978,14.1,20.5
23/04/1978,4,1978,19.8,20
24/04/1978,4,1978,0,22
25/04/1978,4,1978,0.4,21.3
26/04/1978,4,1978,0,21.5
27/04/1978,4,1978,0.2,21.5
28/04/1978,4,1978,0,21.8
29/04/1978,4,1978,0,21.6
30/04/1978,4,1978,10.4,20.4
01/05/1978,5,1978,11.9,20
02/05/1978,5,1978,11.7,20.3
03/05/1978,5,1978,11,20.1
04/05/1978,5,1978,3.5,21
05/05/1978,5,1978,11.1,20.1
06/05/1978,5,1978,10.7,19
07/05/1978,5,1978,11.1,19.8
08/05/1978,5,1978,17.2,20
09/05/1978,5,1978,10.9,18
10/05/1978,5,1978,11,19
11/05/1978,5,1978,3.8,18.3
12/05/1978,5,1978,32.2,16.2
13/05/1978,5,1978,5.5,17.8
14/05/1978,5,1978,6,18.5
15/05/1978,5,1978,1.9,19.4
16/05/1978,5,1978,48.3,16
17/05/1978,5,1978,17.7,18.1
18/05/1978,5,1978,14.6,18
19/05/1978,5,1978,4.5,19.4
20/05/1978,5,1978,26.7,19.5
21/05/1978,5,1978,19.1,18.4
22/05/1978,5,1978,20,18.5
23/05/1978,5,1978,27.2,19
24/05/1978,5,1978,25.9,19.5
25/05/1978,5,1978,15.2,18.9
26/05/1978,5,1978,12.3,18.8
27/05/1978,5,1978,9.8,18
28/05/1978,5,1978,4.4,17.9
29/05/1978,5,1978,14.5,17.4
30/05/1978,5,1978,22.7,18.6
31/05/1978,5,1978,19.6,18.6
01/06/1978,6,1978,31.9,19
02/06/1978,6,1978,41.7,18.5
03/06/1978,6,1978,16.3,18.9
04/06/1978,6,1978,12.9,18.6
05/06/1978,6,1978,8.5,18.5
06/06/1978,6,1978,48.3,17.9
07/06/1978,6,1978,20.3,17.5
08/06/1978,6,1978,30.6,18.4
09/06/1978,6,1978,6.8,18.9
10/06/1978,6,1978,9.5,18.5
11/06/1978,6,1978,19.9,18.2
12/06/1978,6,1978,35.4,17.9
13/06/1978,6,1978,19,18.4
14/06/1978,6,1978,12.7,18.8
15/06/1978,6,1978,15.4,17.6
16/06/1978,6,1978,13.2,18.5
17/06/1978,6,1978,14.5,18.8
18/06/1978,6,1978,18.3,19
19/06/1978,6,1978,6.3,18.8
20/06/1978,6,1978,8.7,19.2
21/06/1978,6,1978,7.2,19.4
22/06/1978,6,1978,19.4,18.4
23/06/1978,6,1978,21.9,19.5
24/06/1978,6,1978,18.8,18.9
25/06/1978,6,1978,22.7,19.4
26/06/1978,6,1978,24.9,19.5
27/06/1978,6,1978,8.9,19.6
28/06/1978,6,1978,6.2,20
29/06/1978,6,1978,20.6,19.5
30/06/1978,6,1978,17.6,18.9
01/07/1978,7,1978,15.9,18.3
02/07/1978,7,1978,19.8,19.5
03/07/1978,7,1978,17.6,18.4
04/07/1978,7,1978,14.1,17.9
05/07/1978,7,1978,24.4,16.4
06/07/1978,7,1978,40.5,15.4
07/07/1978,7,1978,28.8,16
08/07/1978,7,1978,13.8,18.5
09/07/1978,7,1978,8.7,19
10/07/1978,7,1978,15.7,18.4
11/07/1978,7,1978,14.5,18.5
12/07/1978,7,1978,12.5,17.4
13/07/1978,7,1978,10.1,18.2
14/07/1978,7,1978,15,18.4
15/07/1978,7,1978,11.7,19
16/07/1978,7,1978,24.9,18.5
17/07/1978,7,1978,38.5,17.5
18/07/1978,7,1978,18.9,18.9
19/07/1978,7,1978,11.2,19
20/07/1978,7,1978,8,19.5
21/07/1978,7,1978,11.4,20.2
22/07/1978,7,1978,19.9,19.4
23/07/1978,7,1978,17.1,19.5
24/07/1978,7,1978,15.4,20.3
25/07/1978,7,1978,15,19.8
26/07/1978,7,1978,10.5,19.9
27/07/1978,7,1978,18.8,19.5
28/07/1978,7,1978,10.5,20.1
29/07/1978,7,1978,11,19.3
30/07/1978,7,1978,15.6,19.5
31/07/1978,7,1978,14.8,20.3
01/08/1978,8,1978,9.9,19.5
02/08/1978,8,1978,5.2,19.8
03/08/1978,8,1978,0,20.1
04/08/1978,8,1978,3.4,20.3
05/08/1978,8,1978,5.4,20.8
06/08/1978,8,1978,13.6,20.5
07/08/1978,8,1978,3,19.9
08/08/1978,8,1978,0.5,20.4
09/08/1978,8,1978,0.8,21
10/08/1978,8,1978,3.4,20.9
11/08/1978,8,1978,12,21.3
12/08/1978,8,1978,0,20
13/08/1978,8,1978,0,20.8
14/08/1978,8,1978,0,21
15/08/1978,8,1978,0,21.6
16/08/1978,8,1978,0,21.8
17/08/1978,8,1978,8,21.9
18/08/1978,8,1978,7.5,21.2
19/08/1978,8,1978,20.4,18.4
20/08/1978,8,1978,22,19.2
21/08/1978,8,1978,19,19.8
22/08/1978,8,1978,18.8,19.9
23/08/1978,8,1978,15.2,18.5
24/08/1978,8,1978,13.5,19.9
25/08/1978,8,1978,7.5,20
26/08/1978,8,1978,0.5,19.9
27/08/1978,8,1978,12.9,20.6
28/08/1978,8,1978,5.8,19.4
29/08/1978,8,1978,9.5,20.6
30/08/1978,8,1978,0,19.4
31/08/1978,8,1978,3.9,18.8
01/09/1978,9,1978,0.8,19
02/09/1978,9,1978,2.1,18.5
03/09/1978,9,1978,3,19.4
04/09/1978,9,1978,0.8,20
05/09/1978,9,1978,4.2,18.4
06/09/1978,9,1978,43.5,17.2
07/09/1978,9,1978,10.6,19.2
08/09/1978,9,1978,9,19.4
09/09/1978,9,1978,3,20
10/09/1978,9,1978,0.5,19.4
11/09/1978,9,1978,14.2,20
12/09/1978,9,1978,15.4,19.5
13/09/1978,9,1978,56.7,17.8
14/09/1978,9,1978,9.3,16.5
15/09/1978,9,1978,3.5,19.4
16/09/1978,9,1978,0.5,18.5
17/09/1978,9,1978,3.5,19.4
18/09/1978,9,1978,4.8,18.3
19/09/1978,9,1978,0,19
20/09/1978,9,1978,1.5,19.3
21/09/1978,9,1978,0,18.4
22/09/1978,9,1978,0,19
23/09/1978,9,1978,0,19.2
24/09/1978,9,1978,0,19.5
25/09/1978,9,1978,1.8,20
26/09/1978,9,1978,0,20.3
27/09/1978,9,1978,0,20.2
28/09/1978,9,1978,0,21.1
29/09/1978,9,1978,0,20.1
30/09/1978,9,1978,0,20.4
01/10/1978,10,1978,0,21
02/10/1978,10,1978,0,20.6
03/10/1978,10,1978,0,21.7
04/10/1978,10,1978,0,20.3
05/10/1978,10,1978,0,20.8
06/10/1978,10,1978,0,21
07/10/1978,10,1978,0,20.2
08/10/1978,10,1978,0,21.3
09/10/1978,10,1978,0,20.9
10/10/1978,10,1978,0,20.3
11/10/1978,10,1978,0,21.4
12/10/1978,10,1978,0,21.3
13/10/1978,10,1978,0,21.4
14/10/1978,10,1978,0,22
15/10/1978,10,1978,0,21.9
16/10/1978,10,1978,0,21.7
17/10/1978,10,1978,0,21.8
18/10/1978,10,1978,0,22.5
19/10/1978,10,1978,0,21.4
20/10/1978,10,1978,0,22
21/10/1978,10,1978,0,21.9
22/10/1978,10,1978,0,21.8
23/10/1978,10,1978,0,22
24/10/1978,10,1978,5,21.8
25/10/1978,10,1978,0,22
26/10/1978,10,1978,0,21.6
27/10/1978,10,1978,0.4,21.5
28/10/1978,10,1978,0.2,21.8
29/10/1978,10,1978,1.4,20.4
30/10/1978,10,1978,6.8,20.2
31/10/1978,10,1978,3.2,19.4
01/11/1978,11,1978,0,18.8
02/11/1978,11,1978,3.2,20.2
03/11/1978,11,1978,4.1,19.9
04/11/1978,11,1978,7,20.1
05/11/1978,11,1978,0.8,21.1
06/11/1978,11,1978,0,21.4
07/11/1978,11,1978,0,21.6
08/11/1978,11,1978,0,21.8
09/11/1978,11,1978,0,21.9
10/11/1978,11,1978,0,21.8
11/11/1978,11,1978,0,21.9
12/11/1978,11,1978,0,21.5
13/11/1978,11,1978,0,20.9
14/11/1978,11,1978,0,21
15/11/1978,11,1978,0,22
16/11/1978,11,1978,0,21.9
17/11/1978,11,1978,0,21.5
18/11/1978,11,1978,0,21.8
19/11/1978,11,1978,0,21.9
20/11/1978,11,1978,0,20.9
21/11/1978,11,1978,0,21
22/11/1978,11,1978,0,21.5
23/11/1978,11,1978,0,21.6
24/11/1978,11,1978,0,21.8
25/11/1978,11,1978,0,21.4
26/11/1978,11,1978,0,21.8
27/11/1978,11,1978,0,20.9
28/11/1978,11,1978,0,21.5
29/11/1978,11,1978,0,21.3
30/11/1978,11,1978,0,22.4
01/12/1978,12,1978,0,23.5
02/12/1978,12,1978,0,23.4
03/12/1978,12,1978,0,22.9
04/12/1978,12,1978,0,23
05/12/1978,12,1978,0,23.3
06/12/1978,12,1978,0,23.4
07/12/1978,12,1978,0,22.4
08/12/1978,12,1978,0,23.1
09/12/1978,12,1978,0,23
10/12/1978,12,1978,0,22.9
11/12/1978,12,1978,0,22.8
12/12/1978,12,1978,0,22.5
13/12/1978,12,1978,0,23
14/12/1978,12,1978,0,23.2
15/12/1978,12,1978,0,22.8
16/12/1978,12,1978,0,21.9
17/12/1978,12,1978,0,22.8
18/12/1978,12,1978,2.6,21.9
19/12/1978,12,1978,0,22.8
20/12/1978,12,1978,0,22.9
21/12/1978,12,1978,0,23.1
22/12/1978,12,1978,1.6,23
23/12/1978,12,1978,0,23.8
24/12/1978,12,1978,0,23.2
25/12/1978,12,1978,0,23.4
26/12/1978,12,1978,0,23
27/12/1978,12,1978,0,23.5
28/12/1978,12,1978,0,23.4
29/12/1978,12,1978,0,23
30/12/1978,12,1978,0,23
31/12/1978,12,1978,0,23.4
01/01/1979,1,1979,0,23.5
02/01/1979,1,1979,0,23.8
03/01/1979,1,1979,0,23.6
04/01/1979,1,1979,0,23.8
05/01/1979,1,1979,0,23.9
06/01/1979,1,1979,0,23.7
07/01/1979,1,1979,0,23.1
08/01/1979,1,1979,2.8,22.9
09/01/1979,1,1979,2.4,23.1
10/01/1979,1,1979,0,23.3
11/01/1979,1,1979,1.8,23.8
12/01/1979,1,1979,0,23.9
13/01/1979,1,1979,0,22.9
14/01/1979,1,1979,0,22.4
15/01/1979,1,1979,0,22.3
16/01/1979,1,1979,0,23
17/01/1979,1,1979,0,23.2
18/01/1979,1,1979,0,22.5
19/01/1979,1,1979,0,22.8
20/01/1979,1,1979,0,22.9
21/01/1979,1,1979,0,23.4
22/01/1979,1,1979,0,23.1
23/01/1979,1,1979,0,23.2
24/01/1979,1,1979,0,22.8
25/01/1979,1,1979,0,23.4
26/01/1979,1,1979,0,23.2
27/01/1979,1,1979,0,22.4
28/01/1979,1,1979,0,22.5
29/01/1979,1,1979,0,22.4
30/01/1979,1,1979,8.2,22.8
31/01/1979,1,1979,0.6,21.5
01/02/1979,2,1979,0,22.4
02/02/1979,2,1979,0,23
03/02/1979,2,1979,0,22.9
04/02/1979,2,1979,0,22.5
05/02/1979,2,1979,0,23.5
06/02/1979,2,1979,0,22.7
07/02/1979,2,1979,0,23.4
08/02/1979,2,1979,0,24
09/02/1979,2,1979,0,23.5
10/02/1979,2,1979,0,24
11/02/1979,2,1979,0,23.5
12/02/1979,2,1979,0,23.4
13/02/1979,2,1979,0,24
14/02/1979,2,1979,0,23.8
15/02/1979,2,1979,0,23.6
16/02/1979,2,1979,0,24
17/02/1979,2,1979,0,23.5
18/02/1979,2,1979,0,24.3
19/02/1979,2,1979,0,24
20/02/1979,2,1979,0,24.1
21/02/1979,2,1979,0,23.4
22/02/1979,2,1979,0,23.8
23/02/1979,2,1979,0,23.6
24/02/1979,2,1979,0,23.8
25/02/1979,2,1979,0,24.4
26/02/1979,2,1979,0,23.4
27/02/1979,2,1979,0,22.5
28/02/1979,2,1979,0,23.4
01/03/1979,3,1979,0,22.6
02/03/1979,3,1979,0,23.5
03/03/1979,3,1979,0,22.8
04/03/1979,3,1979,0,22.5
05/03/1979,3,1979,0,23
06/03/1979,3,1979,0,23.4
07/03/1979,3,1979,0,23.5
08/03/1979,3,1979,0,23.3
09/03/1979,3,1979,1.5,24
10/03/1979,3,1979,0,23.6
11/03/1979,3,1979,0,23.8
12/03/1979,3,1979,0,24
13/03/1979,3,1979,0,23.5
14/03/1979,3,1979,0,23.2
15/03/1979,3,1979,0,22.4
16/03/1979,3,1979,0,22.3
17/03/1979,3,1979,0,23.4
18/03/1979,3,1979,23.8,24
19/03/1979,3,1979,0,23
20/03/1979,3,1979,0,23.5
21/03/1979,3,1979,0.4,22.9
22/03/1979,3,1979,0,22.4
23/03/1979,3,1979,4.3,23
24/03/1979,3,1979,8,18.2
25/03/1979,3,1979,5,20.1
26/03/1979,3,1979,13.1,21.8
27/03/1979,3,1979,11.2,22
28/03/1979,3,1979,3.8,23.1
29/03/1979,3,1979,0.3,23.9
30/03/1979,3,1979,2.1,23.8
31/03/1979,3,1979,8.6,23.5
01/04/1979,4,1979,0.9,23.4
02/04/1979,4,1979,5.2,23.1
03/04/1979,4,1979,0,23.5
04/04/1979,4,1979,0,23
05/04/1979,4,1979,2.9,23.8
06/04/1979,4,1979,0,23.9
07/04/1979,4,1979,3.5,22.9
08/04/1979,4,1979,0,23.4
09/04/1979,4,1979,0,24
10/04/1979,4,1979,1.6,24.1
11/04/1979,4,1979,1.8,23.9
12/04/1979,4,1979,0.5,24.5
13/04/1979,4,1979,0,24.2
14/04/1979,4,1979,0,24.3
15/04/1979,4,1979,0,23.9
16/04/1979,4,1979,0,24.4
17/04/1979,4,1979,0,24.3
18/04/1979,4,1979,0,25
19/04/1979,4,1979,0,24.9
20/04/1979,4,1979,0,25.5
21/04/1979,4,1979,0,24.6
22/04/1979,4,1979,0,24.8
23/04/1979,4,1979,0,25.9
24/04/1979,4,1979,0,25.4
25/04/1979,4,1979,0,25
26/04/1979,4,1979,25.9,25.4
27/04/1979,4,1979,15,16.8
28/04/1979,4,1979,19.9,18.9
29/04/1979,4,1979,19.9,17
30/04/1979,4,1979,15.2,16.8
01/05/1979,5,1979,9,17.5
02/05/1979,5,1979,18.8,17.8
03/05/1979,5,1979,19,18
04/05/1979,5,1979,19.9,17.9
05/05/1979,5,1979,16.3,16.9
06/05/1979,5,1979,13,17
07/05/1979,5,1979,11.1,16.5
08/05/1979,5,1979,0.9,15.6
09/05/1979,5,1979,11.9,17.4
10/05/1979,5,1979,15.4,18.8
11/05/1979,5,1979,25.2,17.5
12/05/1979,5,1979,34,16.4
13/05/1979,5,1979,41.8,17.3
14/05/1979,5,1979,26.7,16.8
15/05/1979,5,1979,39.9,17
16/05/1979,5,1979,17,16.8
17/05/1979,5,1979,28,17.2
18/05/1979,5,1979,27.6,18.9
19/05/1979,5,1979,21.3,17.3
20/05/1979,5,1979,6.3,16.8
21/05/1979,5,1979,13.5,17.5
22/05/1979,5,1979,23.8,17.4
23/05/1979,5,1979,22.4,18.9
24/05/1979,5,1979,26.8,17.8
25/05/1979,5,1979,28.9,17.2
26/05/1979,5,1979,28.5,16.9
27/05/1979,5,1979,10.1,16.5
28/05/1979,5,1979,8.8,16
29/05/1979,5,1979,16.2,17.1
30/05/1979,5,1979,5.8,16.8
31/05/1979,5,1979,18,17.6
01/06/1979,6,1979,7.9,18
02/06/1979,6,1979,26.5,17.8
03/06/1979,6,1979,14.6,15.6
04/06/1979,6,1979,21.9,16.3
05/06/1979,6,1979,16.8,16.4
06/06/1979,6,1979,18.4,17.5
07/06/1979,6,1979,42.5,16.4
08/06/1979,6,1979,21.8,17.4
09/06/1979,6,1979,10.8,16.9
10/06/1979,6,1979,20,17.5
11/06/1979,6,1979,16.8,16.7
12/06/1979,6,1979,4.6,17.4
13/06/1979,6,1979,22.2,16.5
14/06/1979,6,1979,15.2,17
15/06/1979,6,1979,13.9,16.8
16/06/1979,6,1979,37.9,18.3
17/06/1979,6,1979,16.1,17.9
18/06/1979,6,1979,22.8,18
19/06/1979,6,1979,4.8,17.7
20/06/1979,6,1979,8,17.8
21/06/1979,6,1979,39.9,16.9
22/06/1979,6,1979,33.8,17
23/06/1979,6,1979,20.6,17.2
24/06/1979,6,1979,23.1,18
25/06/1979,6,1979,38.4,18.1
26/06/1979,6,1979,17.8,17
27/06/1979,6,1979,30.5,16.5
28/06/1979,6,1979,9.3,17.8
29/06/1979,6,1979,12.4,18
30/06/1979,6,1979,8.6,17.2
01/07/1979,7,1979,11.3,18.4
02/07/1979,7,1979,12.4,17.9
03/07/1979,7,1979,7.8,18.5
04/07/1979,7,1979,4,18.4
05/07/1979,7,1979,20.5,18.6
06/07/1979,7,1979,10.9,18.7
07/07/1979,7,1979,15.4,17.9
08/07/1979,7,1979,1.9,18.9
09/07/1979,7,1979,6.2,18.4
10/07/1979,7,1979,0.6,17.9
11/07/1979,7,1979,12.2,17.5
12/07/1979,7,1979,5.9,18.1
13/07/1979,7,1979,3,18.3
14/07/1979,7,1979,8.9,18.4
15/07/1979,7,1979,6.7,18.6
16/07/1979,7,1979,10.3,17.9
17/07/1979,7,1979,2.5,17.4
18/07/1979,7,1979,3.2,19
19/07/1979,7,1979,9.1,18.9
20/07/1979,7,1979,10.2,18.1
21/07/1979,7,1979,0.5,19.2
22/07/1979,7,1979,13.5,18.4
23/07/1979,7,1979,18.9,19.5
24/07/1979,7,1979,12.7,19.6
25/07/1979,7,1979,9.8,19.2
26/07/1979,7,1979,8.8,17.4
27/07/1979,7,1979,8.5,17.8
28/07/1979,7,1979,15.2,18
29/07/1979,7,1979,16.3,18.2
30/07/1979,7,1979,15.4,17.6
31/07/1979,7,1979,9,19
01/08/1979,8,1979,15.4,18.2
02/08/1979,8,1979,15.6,18.5
03/08/1979,8,1979,0.4,18.6
04/08/1979,8,1979,13.3,19
05/08/1979,8,1979,25,18.5
06/08/1979,8,1979,7.1,18
07/08/1979,8,1979,2.1,17.4
08/08/1979,8,1979,0,18.6
09/08/1979,8,1979,10,19
10/08/1979,8,1979,0,19.8
11/08/1979,8,1979,0,20.5
12/08/1979,8,1979,0,20.4
13/08/1979,8,1979,5.7,19.9
14/08/1979,8,1979,2.6,20.4
15/08/1979,8,1979,0,19.8
16/08/1979,8,1979,0,20
17/08/1979,8,1979,0,20.1
18/08/1979,8,1979,8.6,20
19/08/1979,8,1979,1.5,19.9
20/08/1979,8,1979,6,20.2
21/08/1979,8,1979,18.7,19
22/08/1979,8,1979,8.4,18
23/08/1979,8,1979,0,19
24/08/1979,8,1979,0,18.5
25/08/1979,8,1979,0,20
26/08/1979,8,1979,0,20.4
27/08/1979,8,1979,0.5,20.5
28/08/1979,8,1979,7.6,21
29/08/1979,8,1979,1,20.4
30/08/1979,8,1979,1.2,19.4
31/08/1979,8,1979,0,19.2
01/09/1979,9,1979,0.5,18.4
02/09/1979,9,1979,1.2,19
03/09/1979,9,1979,0.1,18.9
04/09/1979,9,1979,0,19.4
05/09/1979,9,1979,0,19.3
06/09/1979,9,1979,0,19
07/09/1979,9,1979,0.3,19
08/09/1979,9,1979,1.4,19.1
09/09/1979,9,1979,2.6,18.3
10/09/1979,9,1979,0,18.4
11/09/1979,9,1979,3.1,19.2
12/09/1979,9,1979,0,18.9
13/09/1979,9,1979,0.4,18.8
14/09/1979,9,1979,3.1,18.4
15/09/1979,9,1979,0,19
16/09/1979,9,1979,0,18.4
17/09/1979,9,1979,0,19.3
18/09/1979,9,1979,0,18.8
19/09/1979,9,1979,0,19
20/09/1979,9,1979,0,18.8
21/09/1979,9,1979,0,19.1
22/09/1979,9,1979,0,18.4
23/09/1979,9,1979,0,20.5
24/09/1979,9,1979,0,19.8
25/09/1979,9,1979,0,20
26/09/1979,9,1979,0,20
27/09/1979,9,1979,0,20.1
28/09/1979,9,1979,3.4,20.2
29/09/1979,9,1979,8.2,19.1
30/09/1979,9,1979,3.1,19
01/10/1979,10,1979,16.4,19.3
02/10/1979,10,1979,5.4,18.7
03/10/1979,10,1979,0.8,18.5
04/10/1979,10,1979,0.8,19.3
05/10/1979,10,1979,0,20
06/10/1979,10,1979,0,20.2
07/10/1979,10,1979,0,20.3
08/10/1979,10,1979,0,19.9
09/10/1979,10,1979,0,20
10/10/1979,10,1979,0,19.4
11/10/1979,10,1979,0,20.2
12/10/1979,10,1979,0,20.1
13/10/1979,10,1979,2.5,20
14/10/1979,10,1979,2.5,19
15/10/1979,10,1979,6,19
16/10/1979,10,1979,5.2,19.2
17/10/1979,10,1979,4.9,19.1
18/10/1979,10,1979,4.2,19.3
19/10/1979,10,1979,1.3,19.2
20/10/1979,10,1979,0,19.4
21/10/1979,10,1979,0,19.3
22/10/1979,10,1979,5.6,19.2
23/10/1979,10,1979,1.4,18.4
24/10/1979,10,1979,7,18.9
25/10/1979,10,1979,1.3,19.4
26/10/1979,10,1979,0,19.4
27/10/1979,10,1979,0,19.5
28/10/1979,10,1979,0,20
29/10/1979,10,1979,0,20
30/10/1979,10,1979,0,21.1
31/10/1979,10,1979,0,20.4
01/11/1979,11,1979,0,20.3
02/11/1979,11,1979,0,20.5
03/11/1979,11,1979,0,21
04/11/1979,11,1979,0,20.5
05/11/1979,11,1979,0,21.4
06/11/1979,11,1979,0,22
07/11/1979,11,1979,0,22
08/11/1979,11,1979,0,22.3
09/11/1979,11,1979,0,21.4
10/11/1979,11,1979,0,21.5
11/11/1979,11,1979,0,22.5
12/11/1979,11,1979,0.5,22.2
13/11/1979,11,1979,5.3,21.2
14/11/1979,11,1979,2.9,21.4
15/11/1979,11,1979,7.4,22.3
16/11/1979,11,1979,0.2,21.8
17/11/1979,11,1979,0,21.9
18/11/1979,11,1979,0,21.4
19/11/1979,11,1979,0,22.2
20/11/1979,11,1979,0,22.3
21/11/1979,11,1979,0,22.2
22/11/1979,11,1979,0,21.8
23/11/1979,11,1979,1.4,21.6
24/11/1979,11,1979,4.2,20.8
25/11/1979,11,1979,1,20.9
26/11/1979,11,1979,0,21.4
27/11/1979,11,1979,0,22
28/11/1979,11,1979,0,21.5
29/11/1979,11,1979,0,21.4
30/11/1979,11,1979,0,22.6
01/12/1979,12,1979,0,22.4
02/12/1979,12,1979,0,22.1
03/12/1979,12,1979,0,22
04/12/1979,12,1979,0,22.3
05/12/1979,12,1979,0,22.4
06/12/1979,12,1979,0,22.3
07/12/1979,12,1979,0,22
08/12/1979,12,1979,0,21
09/12/1979,12,1979,0,21
10/12/1979,12,1979,0,20.4
11/12/1979,12,1979,0,21
12/12/1979,12,1979,0,20.3
13/12/1979,12,1979,0,20.1
14/12/1979,12,1979,0,20.1
15/12/1979,12,1979,0,19.9
16/12/1979,12,1979,0,19.6
17/12/1979,12,1979,0,20.4
18/12/1979,12,1979,0,21
19/12/1979,12,1979,0,20.9
20/12/1979,12,1979,0,21.5
21/12/1979,12,1979,0,20.4
22/12/1979,12,1979,0,21.4
23/12/1979,12,1979,0,21.9
24/12/1979,12,1979,0,21.4
25/12/1979,12,1979,0,22
26/12/1979,12,1979,0,22.2
27/12/1979,12,1979,0,22.3
28/12/1979,12,1979,0,21.6
29/12/1979,12,1979,0,22
30/12/1979,12,1979,0,22.8
31/12/1979,12,1979,0,23.6
01/01/1980,1,1980,0,23.8
02/01/1980,1,1980,0,23.4
03/01/1980,1,1980,0,23
04/01/1980,1,1980,0,24
05/01/1980,1,1980,0,23.8
06/01/1980,1,1980,0,23.4
07/01/1980,1,1980,0,23.8
08/01/1980,1,1980,0,23.9
09/01/1980,1,1980,0,23
10/01/1980,1,1980,2,24.1
11/01/1980,1,1980,0,24.4
12/01/1980,1,1980,0,25
13/01/1980,1,1980,0,24
14/01/1980,1,1980,0,24.8
15/01/1980,1,1980,0,25.2
16/01/1980,1,1980,0,24.8
17/01/1980,1,1980,0,25.3
18/01/1980,1,1980,0,24
19/01/1980,1,1980,0,24.5
20/01/1980,1,1980,0,25.3
21/01/1980,1,1980,0,25.1
22/01/1980,1,1980,0,24.9
23/01/1980,1,1980,0,25
24/01/1980,1,1980,0,24.8
25/01/1980,1,1980,0,25
26/01/1980,1,1980,0,25.2
27/01/1980,1,1980,0,23.9
28/01/1980,1,1980,0,23.8
29/01/1980,1,1980,0,24
30/01/1980,1,1980,0,24.5
31/01/1980,1,1980,0,24.2
01/02/1980,2,1980,0,24.1
02/02/1980,2,1980,0,24.3
03/02/1980,2,1980,0,24.2
04/02/1980,2,1980,0,24.3
05/02/1980,2,1980,0,24.8
06/02/1980,2,1980,0,24.4
07/02/1980,2,1980,0,24
08/02/1980,2,1980,0,24.1
09/02/1980,2,1980,0,23.9
10/02/1980,2,1980,0,23.7
11/02/1980,2,1980,0,24
12/02/1980,2,1980,0,24.2
13/02/1980,2,1980,0,24.1
14/02/1980,2,1980,0,24.3
15/02/1980,2,1980,0,24.1
16/02/1980,2,1980,0,24.2
17/02/1980,2,1980,0,24.6
18/02/1980,2,1980,0,24
19/02/1980,2,1980,0,24.3
20/02/1980,2,1980,0,24.2
21/02/1980,2,1980,0,24.3
22/02/1980,2,1980,0,24.5
23/02/1980,2,1980,0,24
24/02/1980,2,1980,0,24.1
25/02/1980,2,1980,0,24.8
26/02/1980,2,1980,0,24.5
27/02/1980,2,1980,0,24.4
28/02/1980,2,1980,0,24.6
29/02/1980,2,1980,0,23.9
01/03/1980,3,1980,0,24.4
02/03/1980,3,1980,0,24.6
03/03/1980,3,1980,0,24
04/03/1980,3,1980,0,23.8
05/03/1980,3,1980,0,24.2
06/03/1980,3,1980,0,23.8
07/03/1980,3,1980,0,23.9
08/03/1980,3,1980,0,24
09/03/1980,3,1980,0,24.2
10/03/1980,3,1980,0,23.5
11/03/1980,3,1980,0,22.6
12/03/1980,3,1980,0,23.7
